linked_public_doc,internal_date,internal_text,internal_event_type,internal_aspect,final_internal_sentiment,is_gap_case,public_date,public_headline,public_text,public_event_type,public_aspect,baseline_sentiment,finbert_sentiment,finbert_score,final_public_sentiment,gap_days,sentiment_gap_score,narrative_gap_flag,risk_score,advisory_output
news_016936,2018-06-20 00:00:00,Discussion suggests the regulatory angle may become more serious. Could be important.,REGULATORY,regulatory,negative,False,2018-06-20 00:00:00,Online casino 32Red fined £2m for failing problem gambler,Online casino 32Red fined £2m for failing problem gambler,REGULATORY,regulatory,negative,negative,0.9277050495147705,negative,0,0,0,2,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_049203,2018-06-29 00:00:00,"Based on internal discussion, Internal tone points to elevated compliance sensitivity. Keep an eye on this.",REGULATORY,regulatory,negative,False,2018-06-29 00:00:00,Missouri appeals court tosses $55 million J&J talc-powder verdict,"Missouri appeals court tosses $55 million J&J talc-powder verdict. A Missouri appeals court on Friday threw out a $55 million verdict against Johnson & Johnson in a lawsuit by a woman who claimed she developed ovarian cancer after using talc-based products, including J&J's baby powder, citing a U.S. Supreme court ruling on where such cases can be brought",REGULATORY,regulatory,neutral,negative,0.8823381066322327,negative,0,0,0,2,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_048734,2018-07-16 00:00:00,Team appears confident the results will come in well. Could be important.,EARNINGS,timing,positive,False,2018-07-16 00:00:00,Deutsche surprises market with earnings forecast upgrade,Deutsche surprises market with earnings forecast upgrade. Deutsche Bank expects second-quarter net profits will be more than double analysts' forecasts in a rare piece of good news for Germany's largest bank which is cutting costs to try to revive profitability,EARNINGS,timing,positive,positive,0.9530537128448486,positive,0,0,0,2,No significant narrative gap detected.
news_048568,2018-07-18 00:00:00,Internal sentiment indicates that Looks like this deal is likely to move ahead. Could be important.,M&A,strategic_event,negative,False,2018-07-18 00:00:00,FCC votes to refer Sinclair Tribune merger to administrative judge,"FCC votes to refer Sinclair Tribune merger to administrative judge. The U.S. Federal Communications Commission said late on Wednesday it had voted unanimously to refer Sinclair Broadcast Group Inc's $3.9 billion acquisition of Tribune Media Co to an administrative law judge, a blow to the firms' chances of winning approval",M&A,strategic_event,negative,negative,0.8719920516014099,negative,0,0,0,2,No significant narrative gap detected.
news_047947,2018-08-07 00:00:00,Internal sentiment indicates that Discussion points to a stronger earnings outcome than expected.,EARNINGS,valuation,positive,False,2018-08-07 00:00:00,"Global stocks rise on China boost, S&P 500 nears record; oil gains","Global stocks rise on China boost, S&P 500 nears record; oil gains. Equity markets around the world neared a six-month high on Tuesday, buoyed by a rebound in Chinese stocks and an earnings-driven surge on Wall Street, while oil prices rose on concerns U.S. sanctions against Iran could cause supply shortages",EARNINGS,valuation,positive,positive,0.8896331191062927,positive,0,0,0,2,No significant narrative gap detected.
news_046964,2018-09-12 00:00:00,"Based on internal discussion, There is concern internally that this could draw more scrutiny. Keep an eye on this.",REGULATORY,regulatory,negative,False,2018-09-12 00:00:00,German consumer body to file VW class action suit over diesel tests,"German consumer body to file VW class action suit over diesel tests. Volkswagen will face another class action lawsuit over its rigging of diesel emissions tests, this time at home when Germany introduces a new law in November",REGULATORY,regulatory,negative,negative,0.8651372790336609,negative,0,0,0,2,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_046925,2018-09-12 00:00:00,Team comments suggest that Discussion suggests expectations are more positive than public commentary. Flag for review.,FORECAST,general,positive,False,2018-09-12 00:00:00,LG Display struggles for footing after LCD forecasting error leads to crisis,"LG Display struggles for footing after LCD forecasting error leads to crisis. The chief executive of South Korea's LG Display, Han Sang-beom, was determined to deliver a strong message when he appeared before 1,000 employees at the firm's main manufacturing plant last spring",FORECAST,general,positive,positive,0.7922021746635437,positive,0,0,0,2,No significant narrative gap detected.
news_045787,2018-10-18 00:00:00,Internal sentiment indicates that Team appears cautious about the investigation risk here. Could be important.,REGULATORY,regulatory,negative,False,2018-10-18 00:00:00,Ericsson has dismissed 50 employees following U.S. corruption probe,Ericsson has dismissed 50 employees following U.S. corruption probe. Mobile telecom gear maker Ericsson said on Thursday that it has dismissed 50 people over a U.S. corruption probe it warned could lead to a financial penalty,REGULATORY,regulatory,negative,negative,0.961213231086731,negative,0,0,0,2,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_045798,2018-10-18 00:00:00,"From the tone of recent messages, There is concern internally that this could draw more scrutiny. Flag for review.",REGULATORY,regulatory,negative,False,2018-10-18 00:00:00,Dividend windfall: Santander latest target in Germany's giant fraud probe,Dividend windfall: Santander latest target in Germany's giant fraud probe. Spain's Santander is the latest bank to be caught up in Germany's biggest post-war fraud investigation involving a share-trading scheme that the authorities say cost taxpayers billions of euros,REGULATORY,regulatory,negative,negative,0.6675552725791931,negative,0,0,0,2,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_045628,2018-10-23 00:00:00,The current internal view is that Discussion suggests the regulatory angle may become more serious.,REGULATORY,regulatory,negative,False,2018-10-23 00:00:00,Capital One Bank fined $100 million over money-laundering controls,Capital One Bank fined $100 million over money-laundering controls. A leading bank regulator on Tuesday fined Capital One Bank [COFCO.UL] $100 million for failing to enforce anti-money laundering controls that have been in place for years,REGULATORY,regulatory,negative,negative,0.9556541442871094,negative,0,0,0,2,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_044138,2018-12-05 00:00:00,"From the tone of recent messages, Discussion suggests the regulatory angle may become more serious.",REGULATORY,regulatory,negative,False,2018-12-05 00:00:00,Exclusive: Venezuela's refinery woes send fuel imports soaring - internal documents,"Exclusive: Venezuela's refinery woes send fuel imports soaring - internal documents. Venezuela this month plans to import over 300,000 barrels per day (bpd) of refined products to ease domestic fuel shortages caused by hobbled refineries and need to prioritize exports, according to internal documents seen by Reuters",REGULATORY,regulatory,negative,positive,0.5061646103858948,negative,0,0,0,2,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_042276,2019-01-31 00:00:00,The current internal view is that Expectations internally seem stronger than public coverage suggests. Keep an eye on this.,EARNINGS,revenue_growth,negative,False,2019-01-31 00:00:00,A flood of profit warnings from Chinese firms as slowdown bites,"A flood of profit warnings from Chinese firms as slowdown bites. Hundreds of listed Chinese companies - from hog farmers struggling to buy pig feed, to glassware makers unable to collect receivables - flagged big losses for 2018, victim to a slowing economy and Beijing's deleveraging",EARNINGS,revenue_growth,negative,negative,0.9690755605697632,negative,0,0,0,2,No significant narrative gap detected.
news_039910,2019-03-29 00:00:00,"From the tone of recent messages, There seems to be positive momentum around performance expectations. Keep an eye on this.",EARNINGS,revenue_growth,negative,False,2019-03-29 00:00:00,Huawei urges U.S. to drop 'loser's attitude' as carrier business revenue slips,"Huawei urges U.S. to drop 'loser's attitude' as carrier business revenue slips. China's Huawei Technologies called on Washington to drop the ""loser's attitude"" and once again rubbished U.S. allegations its gear could be used by Beijing for spying, as its network business weakened amid mounting global scrutiny",EARNINGS,revenue_growth,negative,negative,0.9604769945144653,negative,0,0,0,2,No significant narrative gap detected.
news_038857,2019-04-25 00:00:00,"Based on internal discussion, Team appears confident the results will come in well. Could be important.",EARNINGS,timing,positive,False,2019-04-25 00:00:00,Deutsche Bank says to post first-quarter profit above expectations,"Deutsche Bank says to post first-quarter profit above expectations. Deutsche Bank expects to post a first-quarter net profit of about 200 million euros ($223 million), beating analysts' expectations of 29 million",EARNINGS,timing,positive,positive,0.9530385136604309,positive,0,0,0,2,No significant narrative gap detected.
news_037895,2019-05-20 00:00:00,"From the tone of recent messages, Team appears confident the results will come in well. Flag for review.",EARNINGS,revenue_growth,negative,False,2019-05-20 00:00:00,Tainted oil hits Russian revenues but rouble immune for now,"Tainted oil hits Russian revenues but rouble immune for now. Russia suffered a $1 billion shortfall in export revenues in the first two weeks of May after the discovery of contaminated oil disrupted pipeline flows to Europe, a Reuters calculation showed",EARNINGS,revenue_growth,negative,negative,0.9744333028793335,negative,0,0,0,2,No significant narrative gap detected.
